⸮Time,Frequency,A0
2139,179,498
2140,179,515
2141,179,528
2142,179,515
2143,179,499
2144,179,490
2145,179,505
2146,179,521
2147,179,524
2148,179,508
2149,179,492
2150,179,496
2151,179,512
2152,179,527
2153,179,517
2154,179,501
2155,179,488
2156,179,503
2157,179,519
2158,179,526
2159,179,510
2160,179,494
2161,179,494
2162,179,510
2163,179,526
2164,179,519
2165,179,503
2166,179,488
2167,179,501
2168,179,517
2169,179,527
2170,179,512
2171,179,497
2172,179,491
2173,179,508
2174,179,523
2175,179,521
2176,179,505
2177,179,490
2178,179,498
2179,179,515
2180,179,528
2181,179,514
2182,179,498
2183,179,490
2184,179,505
2185,179,521
2186,179,524
2187,179,508
2188,179,492
2189,179,496
2190,179,512
2191,179,528
2192,179,517
2193,179,500
2194,179,488
2195,179,503
2196,179,519
2197,179,525
2198,179,510
2199,179,494
2200,178,493
2201,178,503
2202,178,506
2203,178,491
2204,178,476
2205,178,480
2206,178,496
2207,178,512
2208,178,504
2209,178,488
2210,178,474
2211,178,489
2212,178,505
2213,178,514
2214,178,499
2215,178,484
2216,178,481
2217,178,498
2218,178,514
2219,178,511
2220,178,495
2221,178,480
2222,178,489
2223,178,506
2224,178,519
2225,178,506
2226,178,491
2227,178,482
2228,178,497
2229,178,513
2230,178,517
2231,178,501
2232,178,485
2233,178,489
2234,178,505
2235,178,521
2236,178,512
2237,178,496
2238,178,482
2239,178,496
2240,178,512
2241,178,521
2242,178,506
2243,178,490
2244,178,487
2245,178,504
2246,178,519
2247,178,516
2248,178,500
2249,178,485
2250,178,494
2251,178,511
2252,178,524
2253,178,511
2254,178,495
2255,178,486
2256,178,501
2257,178,518
2258,178,521
2259,178,505
2260,178,489
2261,178,492
2262,178,508
2263,178,524
2264,178,515
2265,178,499
2266,178,485
2267,178,499
2268,178,515
2269,178,524
2270,178,509
2271,178,493
2272,178,490
2273,178,506
2274,178,522
2275,178,519
2276,178,503
2277,178,487
2278,178,496
2279,178,513
2280,178,526
2281,178,513
2282,178,497
2283,178,488
2284,178,504
2285,178,519
2286,178,522
2287,178,506
2288,178,491
2289,178,494
2290,178,509
2291,178,525
2292,178,516
2293,178,500
2294,178,487
2295,178,500
2296,178,516
2297,178,525
2298,178,510
2299,178,494
2300,177,490
2301,177,499
2302,177,516
2303,177,528
2304,177,515
2305,177,499
2306,177,489
2307,177,505
2308,177,521
2309,177,525
2310,177,509
2311,177,493
2312,177,494
2313,177,511
2314,177,526
2315,177,519
2316,177,502
2317,177,488
2318,177,500
2319,177,517
2320,177,527
2321,177,513
2322,177,497
2323,177,490
2324,177,506
2325,177,522
2326,177,523
2327,177,507
2328,177,491
2329,177,496
2330,177,512
2331,177,528
2332,177,517
2333,177,501
2334,177,488
2335,177,502
2336,177,518
2337,177,526
2338,177,512
2339,177,496
2340,177,492
2341,177,508
2342,177,524
2343,177,522
2344,177,505
2345,177,490
2346,177,497
2347,177,514
2348,177,528
2349,177,515
2350,177,499
2351,177,489
2352,177,504
2353,177,519
2354,177,525
2355,177,509
2356,177,493
2357,177,493
2358,177,509
2359,177,525
2360,177,519
2361,177,503
2362,177,488
2363,177,499
2364,177,515
2365,177,528
2366,177,514
2367,177,497
2368,177,490
2369,177,505
2370,177,521
2371,177,524
2372,177,508
2373,177,492
2374,177,495
2375,177,512
2376,177,527
2377,177,518
2378,177,501
2379,177,488
2380,177,501
2381,177,517
2382,177,527
2383,177,512
2384,177,496
2385,177,491
2386,177,507
2387,177,523
2388,177,522
2389,177,506
2390,177,490
2391,177,496
2392,177,513
2393,177,528
2394,177,516
2395,177,500
2396,177,488
2397,177,503
2398,177,519
2399,177,526
2400,176,506
2401,176,513
2402,176,528
2403,176,519
2404,176,503
2405,176,489
2406,176,502
2407,176,518
2408,176,529
2409,176,514
2410,176,497
2411,176,492
2412,176,508
2413,176,523
2414,176,524
2415,176,508
2416,176,492
2417,176,496
2418,176,513
2419,176,528
2420,176,518
2421,176,503
2422,176,488
2423,176,502
2424,176,518
2425,176,528
2426,176,513
2427,176,497
2428,176,491
2429,176,507
2430,176,523
2431,176,524
2432,176,507
2433,176,492
2434,176,496
2435,176,513
2436,176,528
2437,176,518
2438,176,502
2439,176,488
2440,176,502
2441,176,518
2442,176,527
2443,176,512
2444,176,496
2445,176,491
2446,176,507
2447,176,523
2448,176,523
2449,176,507
2450,176,491
2451,176,496
2452,176,512
2453,176,528
2454,176,518
2455,176,502
2456,176,488
2457,176,502
2458,176,518
2459,176,527
2460,176,512
2461,176,496
2462,176,491
2463,176,507
2464,176,523
2465,176,524
2466,176,507
2467,176,491
2468,176,496
2469,176,512
2470,176,528
2471,176,518
2472,176,501
2473,176,487
2474,176,502
2475,176,518
2476,176,527
2477,176,512
2478,176,496
2479,176,491
2480,176,507
2481,176,523
2482,176,523
2483,176,506
2484,176,491
2485,176,496
2486,176,512
2487,176,528
2488,176,517
2489,176,501
2490,176,488
2491,176,501
2492,176,518
2493,176,527
2494,176,512
2495,176,496
2496,176,491
2497,176,507
2498,176,523
2499,176,523
2500,175,502
2501,175,509
2502,175,525
2503,175,521
2504,175,504
2505,175,489
2506,175,498
2507,175,515
2508,175,529
2509,175,516
2510,175,500
2511,175,488
2512,175,503
2513,175,519
2514,175,526
2515,175,511
2516,175,495
2517,175,492
2518,175,508
2519,175,524
2520,175,522
2521,175,506
2522,175,490
2523,175,497
2524,175,513
2525,175,528
2526,175,517
2527,175,501
2528,175,488
2529,175,501
2530,175,518
2531,175,527
2532,175,512
2533,175,496
2534,175,490
2535,175,507
2536,175,522
2537,175,523
2538,175,507
2539,175,491
2540,175,495
2541,175,512
2542,175,527
2543,175,519
2544,175,503
2545,175,488
2546,175,500
2547,175,516
2548,175,528
2549,175,514
2550,175,498
2551,175,490
2552,175,505
2553,175,521
2554,175,524
2555,175,509
2556,175,493
2557,175,494
2558,175,510
2559,175,526
2560,175,520
2561,175,504
2562,175,488
2563,175,499
2564,175,515
2565,175,528
2566,175,515
2567,175,498
2568,175,488
2569,175,503
2570,175,519
2571,175,525
2572,175,510
2573,175,494
2574,175,492
2575,175,508
2576,175,524
2577,175,521
2578,175,505
2579,175,490
2580,175,497
2581,175,513
2582,175,528
2583,175,516
2584,175,500
2585,175,488
2586,175,502
2587,175,518
2588,175,527
2589,175,511
2590,175,495
2591,175,491
2592,175,507
2593,175,523
2594,175,523
2595,175,506
2596,175,491
2597,175,495
2598,175,512
2599,175,527
2600,174,513
2601,174,520
2602,174,535
2603,174,548
2604,174,535
2605,174,518
2606,174,506
2607,174,520
2608,174,536
2609,174,543
2610,174,527
2611,174,511
2612,174,506
2613,174,521
2614,174,537
2615,174,537
2616,174,520
2617,174,504
2618,174,507
2619,174,524
2620,174,539
2621,174,530
2622,174,514
2623,174,498
2624,174,510
2625,174,526
2626,174,538
2627,174,524
2628,174,507
2629,174,498
2630,174,513
2631,174,528
2632,174,534
2633,174,518
2634,174,502
2635,174,499
2636,174,515
2637,174,532
2638,174,529
2639,174,512
2640,174,496
2641,174,503
2642,174,519
2643,174,534
2644,174,523
2645,174,507
2646,174,493
2647,174,506
2648,174,522
2649,174,533
2650,174,518
2651,174,502
2652,174,494
2653,174,509
2654,174,525
2655,174,529
2656,174,512
2657,174,497
2658,174,497
2659,174,513
2660,174,529
2661,174,524
2662,174,507
2663,174,492
2664,174,501
2665,174,517
2666,174,531
2667,174,519
2668,174,503
2669,174,490
2670,174,505
2671,174,521
2672,174,529
2673,174,514
2674,174,498
2675,174,493
2676,174,509
2677,174,525
2678,174,526
2679,174,509
2680,174,493
2681,174,497
2682,174,513
2683,174,528
2684,174,521
2685,174,504
2686,174,489
2687,174,501
2688,174,517
2689,174,530
2690,174,516
2691,174,500
2692,174,490
2693,174,505
2694,174,521
2695,174,527
2696,174,511
2697,174,495
2698,174,493
2699,174,510
2700,173,524
2701,173,532
2702,173,547
2703,173,535
2704,173,519
2705,173,503
2706,173,516
2707,173,532
2708,173,543
2709,173,528
2710,173,512
2711,173,502
2712,173,518
2713,173,533
2714,173,538
2715,173,522
2716,173,505
2717,173,503
2718,173,519
2719,173,534
2720,173,532
2721,173,516
2722,173,500
2723,173,505
2724,173,521
2725,173,537
2726,173,527
2727,173,511
2728,173,495
2729,173,508
2730,173,524
2731,173,536
2732,173,522
2733,173,506
2734,173,495
2735,173,510
2736,173,526
2737,173,532
2738,173,516
2739,173,500
2740,173,497
2741,173,513
2742,173,529
2743,173,528
2744,173,512
2745,173,496
2746,173,500
2747,173,516
2748,173,532
2749,173,523
2750,173,507
2751,173,492
2752,173,503
2753,173,519
2754,173,532
2755,173,519
2756,173,503
2757,173,491
2758,173,506
2759,173,522
2760,173,530
2761,173,515
2762,173,498
2763,173,493
2764,173,510
2765,173,525
2766,173,526
2767,173,510
2768,173,494
2769,173,497
2770,173,513
2771,173,529
2772,173,522
2773,173,506
2774,173,490
2775,173,500
2776,173,517
2777,173,531
2778,173,518
2779,173,502
2780,173,489
2781,173,504
2782,173,520
2783,173,529
2784,173,513
2785,173,497
2786,173,492
2787,173,508
2788,173,524
2789,173,526
2790,173,509
2791,173,493
2792,173,495
2793,173,511
2794,173,527
2795,173,522
2796,173,505
2797,173,490
2798,173,498
2799,173,515
2800,172,529
2801,172,536
2802,172,540
2803,172,524
2804,172,508
2805,172,505
2806,172,521
2807,172,536
2808,172,535
2809,172,518
2810,172,502
2811,172,506
2812,172,522
2813,172,537
2814,172,530
2815,172,513
2816,172,497
2817,172,508
2818,172,524
2819,172,537
2820,172,524
2821,172,508
2822,172,495
2823,172,510
2824,172,526
2825,172,535
2826,172,520
2827,172,503
2828,172,496
2829,172,512
2830,172,528
2831,172,531
2832,172,515
2833,172,499
2834,172,498
2835,172,514
2836,172,530
2837,172,527
2838,172,511
2839,172,495
2840,172,500
2841,172,516
2842,172,532
2843,172,523
2844,172,506
2845,172,491
2846,172,503
2847,172,519
2848,172,532
2849,172,519
2850,172,502
2851,172,491
2852,172,506
2853,172,522
2854,172,530
2855,172,515
2856,172,499
2857,172,493
2858,172,509
2859,172,525
2860,172,527
2861,172,511
2862,172,495
2863,172,495
2864,172,512
2865,172,527
2866,172,524
2867,172,507
2868,172,492
2869,172,498
2870,172,515
2871,172,530
2872,172,520
2873,172,503
2874,172,489
2875,172,501
2876,172,517
2877,172,530
2878,172,516
2879,172,500
2880,172,489
2881,172,505
2882,172,520
2883,172,528
2884,172,512
2885,172,497
2886,172,492
2887,172,508
2888,172,524
2889,172,525
2890,172,509
2891,172,493
2892,172,494
2893,172,511
2894,172,526
2895,172,522
2896,172,505
2897,172,490
2898,172,498
2899,172,514
2900,171,529
2901,171,536
2902,171,551
2903,171,564
2904,171,552
2905,171,535
2906,171,519
2907,171,531
2908,171,546
2909,171,558
2910,171,544
2911,171,527
2912,171,514
2913,171,528
2914,171,543
2915,171,551
2916,171,536
2917,171,519
2918,171,512
2919,171,527
2920,171,542
2921,171,546
2922,171,529
2923,171,513
2924,171,510
2925,171,526
2926,171,541
2927,171,540
2928,171,523
2929,171,507
2930,171,510
2931,171,526
2932,171,541
2933,171,534
2934,171,518
2935,171,502
2936,171,510
2937,171,527
2938,171,541
2939,171,529
2940,171,513
2941,171,498
2942,171,511
2943,171,527
2944,171,539
2945,171,524
2946,171,508
2947,171,497
2948,171,513
2949,171,528
2950,171,535
2951,171,520
2952,171,504
2953,171,498
2954,171,514
2955,171,530
2956,171,532
2957,171,516
2958,171,500
2959,171,500
2960,171,515
2961,171,531
2962,171,528
2963,171,512
2964,171,496
2965,171,501
2966,171,517
2967,171,533
2968,171,524
2969,171,508
2970,171,492
2971,171,503
2972,171,519
2973,171,533
2974,171,521
2975,171,504
2976,171,491
2977,171,505
2978,171,521
2979,171,532
2980,171,517
2981,171,501
2982,171,492
2983,171,508
2984,171,524
2985,171,529
2986,171,514
2987,171,498
2988,171,494
2989,171,510
2990,171,526
2991,171,527
2992,171,510
2993,171,494
2994,171,496
2995,171,512
2996,171,528
2997,171,524
2998,171,507
2999,171,492
3000,170,498
3001,170,507
3002,170,502
3003,170,486
3004,170,472
3005,170,481
3006,170,498
3007,170,513
3008,170,503
3009,170,487
3010,170,473
3011,170,486
3012,170,502
3013,170,517
3014,170,504
3015,170,488
3016,170,476
3017,170,490
3018,170,507
3019,170,517
3020,170,503
3021,170,487
3022,170,479
3023,170,495
3024,170,511
3025,170,518
3026,170,502
3027,170,487
3028,170,482
3029,170,499
3030,170,515
3031,170,517
3032,170,502
3033,170,486
3034,170,485
3035,170,502
3036,170,517
3037,170,516
3038,170,500
3039,170,485
3040,170,489
3041,170,506
3042,170,521
3043,170,515
3044,170,499
3045,170,484
3046,170,492
3047,170,508
3048,170,524
3049,170,514
3050,170,498
3051,170,482
3052,170,495
3053,170,512
3054,170,525
3055,170,512
3056,170,496
3057,170,484
3058,170,498
3059,170,515
3060,170,525
3061,170,510
3062,170,494
3063,170,485
3064,170,501
3065,170,517
3066,170,524
3067,170,508
3068,170,492
3069,170,488
3070,170,504
3071,170,520
3072,170,522
3073,170,506
3074,170,491
3075,170,490
3076,170,506
3077,170,522
3078,170,521
3079,170,505
3080,170,489
3081,170,493
3082,170,509
3083,170,525
3084,170,519
3085,170,502
3086,170,486
3087,170,496
3088,170,512
3089,170,527
3090,170,516
3091,170,500
3092,170,485
3093,170,498
3094,170,514
3095,170,527
3096,170,514
3097,170,498
3098,170,486
3099,170,501
3100,169,516
3101,169,516
3102,169,501
3103,169,485
3104,169,480
3105,169,497
3106,169,513
3107,169,517
3108,169,501
3109,169,486
3110,169,483
3111,169,500
3112,169,516
3113,169,517
3114,169,501
3115,169,485
3116,169,486
3117,169,503
3118,169,519
3119,169,516
3120,169,500
3121,169,485
3122,169,489
3123,169,506
3124,169,522
3125,169,515
3126,169,499
3127,169,484
3128,169,492
3129,169,508
3130,169,524
3131,169,514
3132,169,498
3133,169,482
3134,169,495
3135,169,511
3136,169,525
3137,169,513
3138,169,497
3139,169,483
3140,169,497
3141,169,513
3142,169,526
3143,169,512
3144,169,496
3145,169,485
3146,169,499
3147,169,516
3148,169,525
3149,169,511
3150,169,495
3151,169,486
3152,169,502
3153,169,518
3154,169,525
3155,169,509
3156,169,493
3157,169,488
3158,169,504
3159,169,519
3160,169,523
3161,169,508
3162,169,492
3163,169,490
3164,169,506
3165,169,522
3166,169,522
3167,169,506
3168,169,490
3169,169,492
3170,169,508
3171,169,524
3172,169,521
3173,169,504
3174,169,489
3175,169,493
3176,169,510
3177,169,525
3178,169,519
3179,169,502
3180,169,487
3181,169,496
3182,169,512
3183,169,527
3184,169,517
3185,169,501
3186,169,485
3187,169,498
3188,169,513
3189,169,528
3190,169,516
3191,169,499
3192,169,486
3193,169,500
3194,169,515
3195,169,528
3196,169,514
3197,169,497
3198,169,487
3199,169,501
3200,168,516
3201,168,525
3202,168,523
3203,168,507
3204,168,491
3205,168,494
3206,168,510
3207,168,526
3208,168,522
3209,168,506
3210,168,490
3211,168,495
3212,168,511
3213,168,527
3214,168,521
3215,168,505
3216,168,490
3217,168,495
3218,168,512
3219,168,527
3220,168,521
3221,168,504
3222,168,489
3223,168,496
3224,168,512
3225,168,528
3226,168,520
3227,168,503
3228,168,488
3229,168,497
3230,168,513
3231,168,529
3232,168,519
3233,168,503
3234,168,487
3235,168,497
3236,168,513
3237,168,530
3238,168,518
3239,168,502
3240,168,486
3241,168,498
3242,168,514
3243,168,529
3244,168,517
3245,168,501
3246,168,486
3247,168,499
3248,168,515
3249,168,529
3250,168,516
3251,168,501
3252,168,486
3253,168,500
3254,168,516
3255,168,529
3256,168,515
3257,168,499
3258,168,486
3259,168,501
3260,168,516
3261,168,529
3262,168,515
3263,168,498
3264,168,487
3265,168,502
3266,168,517
3267,168,528
3268,168,514
3269,168,498
3270,168,487
3271,168,502
3272,168,518
3273,168,528
3274,168,513
3275,168,497
3276,168,487
3277,168,503
3278,168,519
3279,168,528
3280,168,512
3281,168,497
3282,168,488
3283,168,504
3284,168,519
3285,168,527
3286,168,512
3287,168,496
3288,168,489
3289,168,504
3290,168,521
3291,168,527
3292,168,511
